11,11,33,CMP1210,スポーツ,スポーツプログラムＡ(卓球),石渡　貴之,1,a_1,P401,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI112&value(crclumcd)=,2017
12,11,33,CMP1210,スポーツ,スポーツプログラムＦ(卓球),石渡　貴之,2,a_1,P401,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI212&value(crclumcd)=,2017
13,11,33,CMP2500,多彩５/主総Ａ５,都市と自然,山口　知成,1,a_1,4402,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FE129&value(crclumcd)=,2017
14,11,33,CMP2500,多彩５,身近な物質の化学,枝元　一之,1,a_1,MB01,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FE112&value(crclumcd)=,2017
15,11,33,CMP1100,学び精神/立教Ａ,立教大学の歴史,舟橋　正真,1,a_1,M201,1,2012年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH176&value(crclumcd)=,2017
16,11,33,CMP1100,学び精神,愛について：キリスト教の倫理と哲学,宮崎　光,1,a_2,N636,2,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH033&value(crclumcd)=,2017
17,11,33,CMP1100,学び精神,アジア地域での平和構築,高　成鳳,1,a_2,X304,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH161&value(crclumcd)=,2017
18,11,33,CMP1100,学び精神,アジア地域での平和構築,高　成鳳,2,a_2,X304,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH162&value(crclumcd)=,2017
19,11,33,CMP2100,多彩１/主総Ａ１,イタリアの文化とことば,深田　麻里亜,2,a_2,N331,2,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FA023&value(crclumcd)=,2017
20,11,33,CMP2310,多彩３,音楽の生まれる場,星野　宏美 玉川　裕子,2,a_2,5324,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC181&value(crclumcd)=,2017
21,11,33,CMP2100,多彩１/主総Ａ１,現代社会と人間,元森　絵里子,2,a_2,4402,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FA109&value(crclumcd)=,2017
22,11,33,CMP1100,学び精神,国際社会の中の宗教,藁科　智恵,1,a_2,4342,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH116&value(crclumcd)=,2017
23,11,33,CMP2500,多彩５/主Ａ５,情報科学Ａ,古賀　ひろみ,1,a_2,5121,1,2006年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FE124&value(crclumcd)=,2017
24,11,33,CMP2500,多彩５/主Ａ５,情報科学Ｂ,佐藤　尚,1,a_2,8202,1,2006年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FE126&value(crclumcd)=,2017
25,11,33,CMP2500,多彩５/主Ａ５,情報科学Ｂ,古賀　ひろみ,2,a_2,5121,1,2006年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FE127&value(crclumcd)=,2017
26,11,33,CMP2200,多彩２/主Ａ２,情報と倫理,高橋　慈子,1,a_2,MB01,1,2006年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB120&value(crclumcd)=,2017
27,11,33,CMP2100,多彩１,人権思想の根源,嶽本　新奈,2,a_2,7101,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FA129&value(crclumcd)=,2017
28,11,33,CMP2500,多彩５/主総Ａ５,数学の世界,大下　範幸,2,a_2,8202,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FE103&value(crclumcd)=,2017
29,11,33,CMP2300,多彩３/主総Ａ３,スペイン語圏の文学,久野　量一,2,a_2,N852,2,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC018&value(crclumcd)=,2017
30,11,33,CMP2300,多彩３/主総Ａ３,スペイン語圏の文学,久野　量一,1,a_2,7101,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC132&value(crclumcd)=,2017
31,11,33,CMP1220,スポーツ,スポーツスタディ２(セルフケア・エクササイズ),大石　友子,1,a_2,NTE1,2,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI707&value(crclumcd)=,2017
32,11,33,CMP1220,スポーツ,スポーツスタディ２(トレーニング),岡田　純一,1,a_2,PB12,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI728&value(crclumcd)=,2017
33,11,33,CMP1220,スポーツ,スポーツスタディ２(トレーニング),岡田　純一,2,a_2,PB12,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI761&value(crclumcd)=,2017
34,11,33,CMP1210,スポーツ,スポーツプログラムＡ(バドミントン),笛木　寛,1,a_2,PB21,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI111&value(crclumcd)=,2017
35,11,33,CMP1210,スポーツ,スポーツプログラムＦ(バドミントン),笛木　寛,2,a_2,PB21,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI211&value(crclumcd)=,2017
36,11,33,CMP2100,多彩１,哲学への扉,本郷　朝香,2,a_2,N851,2,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FA007&value(crclumcd)=,2017
37,11,33,CMP2200,多彩２,日本国憲法,大石　和彦,1,a_2,N215,2,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB402&value(crclumcd)=,2017
38,11,33,CMP2200,多彩２,日本国憲法,大石　和彦,2,a_2,N215,2,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB403&value(crclumcd)=,2017
39,11,33,CMP2300,多彩３/主総Ａ３,日本の音楽,三浦　裕子,2,a_2,N313,2,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC402&value(crclumcd)=,2017
40,11,33,CMP2300,多彩３/主総Ａ３,日本の音楽,三浦　裕子,1,a_2,5324,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC502&value(crclumcd)=,2017
41,11,33,CMP2200,多彩２/主総Ａ２,パレスチナ問題の歴史と現在,高橋　宗瑠,1,a_2,N222,2,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB019&value(crclumcd)=,2017
42,11,33,CMP1100,学び精神,美術の中のキリスト教,高木　真喜子,2,a_2,N311,2,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH003&value(crclumcd)=,2017
43,11,33,CMP2300,多彩３/主総Ａ３,美術の歴史,井口　俊,1,a_2,N212,2,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC003&value(crclumcd)=,2017
44,11,33,CMP2500,多彩５,物質の科学,田中　秀和,1,a_2,N221,2,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FE005&value(crclumcd)=,2017
45,11,33,CMP2540,多彩５,立教ゼミナール５,木下　勉,1,a_2,7302,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FE171&value(crclumcd)=,2017
46,11,33,CMP2210,多彩２,いのちと暮らしのジェンダー論,和田　悠 清原　悠,2,a_3,D201,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB188&value(crclumcd)=,2017
47,11,33,CMP2231,多彩２/主総Ａ２,Politics and Economy 1,楠本　和佳子,1,a_3,X306,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB513&value(crclumcd)=,2017
48,11,33,CMP2331,多彩３/主総Ａ３,Japanese Culture 2,レイゼル，Ｍ．,2,a_3,4407,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC505&value(crclumcd)=,2017
49,11,33,CMP2231,多彩２/主総Ａ２,Japanese Society1,レイゼル，Ｍ．,1,a_3,4407,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB517&value(crclumcd)=,2017
50,11,33,CMP2231,多彩２/主総Ａ２,Japanese Society2,楠本　和佳子,2,a_3,X306,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB518&value(crclumcd)=,2017
51,11,33,CMP2131,多彩１/主総Ａ１,Japanese Ethnology,フェニグ，Ｎ．,1,a_3,N222,2,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FA404&value(crclumcd)=,2017
52,11,33,CMP2300,多彩３/主総Ａ３,音楽の歴史,神保　夏子,2,a_3,5324,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC116&value(crclumcd)=,2017
53,11,33,CMP2200,多彩２/主総Ａ２,グローバル社会における法と政治,荻村　慎一郎,2,a_3,N313,2,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB005&value(crclumcd)=,2017
54,11,33,CMP1100,学び精神,芸術への扉,神保　夏子,1,a_3,5324,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH131&value(crclumcd)=,2017
55,11,33,CMP2200,多彩２,現代のビジネスを学ぶ,岩下　仁,2,a_3,5121,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB115&value(crclumcd)=,2017
56,11,33,CMP1100,学び精神,国際社会の中の宗教,古澤　有峰,1,a_3,8202,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH115&value(crclumcd)=,2017
57,11,33,CMP1100,学び精神,人権とジェンダー,嶽本　新奈,1,a_3,5121,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH170&value(crclumcd)=,2017
58,11,33,CMP2500,多彩５/主総Ａ５,自然と人間の共生,辻　英之,2,a_3,N421,2,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FE017&value(crclumcd)=,2017
59,11,33,CMP1221,スポーツ,スポーツスタディ１(レクリエーショナルスポーツ),マックグラス,1,a_3,P401,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI621&value(crclumcd)=,2017
60,11,33,CMP1221,スポーツ,スポーツスタディ１(レクリエーショナルスポーツ),マックグラス,2,a_3,P401,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI641&value(crclumcd)=,2017
61,11,33,CMP1220,スポーツ,スポーツスタディ２(アダプテッドスポーツ),堀江　航,2,a_3,NTA1,2,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI710&value(crclumcd)=,2017
62,11,33,CMP1220,スポーツ,スポーツスタディ２(セルフケア・エクササイズ),大石　友子,2,a_3,P402,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI752&value(crclumcd)=,2017
63,11,33,CMP1220,スポーツ,スポーツスタディ３(テニス),濁川　孝志,1,a_3,NZT1,2,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI806&value(crclumcd)=,2017
64,11,33,CMP1220,スポーツ,スポーツスタディ３(フットサル),笛木　寛,1,a_3,P501,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI833&value(crclumcd)=,2017
65,11,33,CMP1220,スポーツ,スポーツスタディ３(フットサル),笛木　寛,2,a_3,P501,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI855&value(crclumcd)=,2017
66,11,33,CMP1210,スポーツ,スポーツプログラムＡ(はじめてのバレエ),大石　友子,1,a_3,NTE1,2,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI101&value(crclumcd)=,2017
67,11,33,CMP2100,多彩１/主総Ａ１,聖書と人間,吉田　忍,2,a_3,4402,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FA101&value(crclumcd)=,2017
68,11,33,CMP1100,学び精神,世界史の中のキリスト教,鈴木　昇司,1,a_3,N851,2,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH001&value(crclumcd)=,2017
69,11,33,CMP2100,多彩１/主総Ａ１,中国語圏の文化,稲葉　明子,2,a_3,N851,2,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FA027&value(crclumcd)=,2017
70,11,33,CMP2300,多彩３/主総Ａ３,日本の美術,佐藤　知乃,2,a_3,N321,2,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC401&value(crclumcd)=,2017
71,11,33,CMP1100,学び精神,美術の中のキリスト教,加藤　磨珠枝,1,a_3,5321,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH109&value(crclumcd)=,2017
72,11,33,CMP1100,学び精神,文学を生み出すキリスト教,大澤　千恵子,2,a_3,N214,2,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH005&value(crclumcd)=,2017
73,11,33,CMP1100,学び精神,文学を生み出すキリスト教,大澤　千恵子,1,a_3,A203,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH111&value(crclumcd)=,2017
74,11,33,CMP2300,多彩３,文学への扉,鈴木　里香,2,a_3,MB01,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC102&value(crclumcd)=,2017
75,11,33,CMP2200,多彩２,法と社会,神吉　知郁子,1,a_3,MB01,1,2016年度以降1年次入学者対象科目法学部所属学生随意科目（卒業要件単位に含むことはできない）,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB109&value(crclumcd)=,2017
76,11,33,CMP2340,多彩３,立教ゼミナール３,坂本　浩也,1,a_3,7202,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC171&value(crclumcd)=,2017
77,11,33,CMP2100,多彩１/主総Ａ１,論理的思考法,津留　竜馬,2,a_3,8202,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FA112&value(crclumcd)=,2017
78,11,33,CMP2101,多彩１/主Ａ１,World History,中込　さやか,2,"a_3,d_4",6205,1,2012年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FA507&value(crclumcd)=,2017
79,11,33,CMP1100,学び精神,アジア地域での平和構築,崔　先鎬,1,a_4,N215,2,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH022&value(crclumcd)=,2017
80,11,33,CMP2301,多彩３/主Ａ３,Culture and Fine Arts,大橋　里見,2,"a_4,d_3","6205,7202",1,2012年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC509&value(crclumcd)=,2017
81,11,33,CMP2200,多彩２,観光学への誘い,羽生　敦子,2,a_4,8101,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB129&value(crclumcd)=,2017
82,11,33,CMP2300,多彩３/主総Ａ３,キリスト教音楽,星野　宏美,2,a_4,5324,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC124&value(crclumcd)=,2017
83,11,33,CMP1100,学び精神,芸術への扉,宮崎　匠,1,a_4,N213,2,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH012&value(crclumcd)=,2017
84,11,33,CMP2100,多彩１/主総Ａ１,現代社会と人間,中西　啓喜,2,a_4,N312,2,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FA006&value(crclumcd)=,2017
85,11,33,CMP1100,学び精神,現代社会の中の宗教１,梅澤　弓子,2,a_4,M302,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH117&value(crclumcd)=,2017
86,11,33,CMP1100,学び精神,経営学への招待,秋野　晶二,1,a_4,M201,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH143&value(crclumcd)=,2017
87,11,33,CMP1100,学び精神,経営学への招待,青淵　正幸,1,a_4,M302,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH144&value(crclumcd)=,2017
88,11,33,CMP1100,学び精神,経営学への招待,尾﨑　俊哉,1,a_4,M301,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH145&value(crclumcd)=,2017
89,11,33,CMP1100,学び精神,人文学からの学び（史学）,中台　由佳里,1,a_4,D401,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH129&value(crclumcd)=,2017
90,11,33,CMP1100,学び精神,人文学からの学び（文学）,陣野　俊史,1,a_4,X304,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH124&value(crclumcd)=,2017
91,11,33,CMP2300,多彩３/主総Ａ３,身体表現と哲学,堀　千晶,2,a_4,7102,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC129&value(crclumcd)=,2017
92,11,33,CMP1221,スポーツ,スポーツスタディ１(レクリエーショナルスポーツ),マックグラス,1,a_4,P401,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI622&value(crclumcd)=,2017
93,11,33,CMP1221,スポーツ,スポーツスタディ１(レクリエーショナルスポーツ),マックグラス,2,a_4,P401,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI642&value(crclumcd)=,2017
94,11,33,CMP1220,スポーツ,スポーツスタディ２(ダイエットフィットネス),大石　友子,2,a_4,P402,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI757&value(crclumcd)=,2017
95,11,33,CMP1220,スポーツ,スポーツスタディ３(フットサル),笛木　寛,1,a_4,P501,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI834&value(crclumcd)=,2017
96,11,33,CMP1220,スポーツ,スポーツスタディ３(フットサル),笛木　寛,2,a_4,P501,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI856&value(crclumcd)=,2017
97,11,33,CMP1100,学び精神,西欧キリスト教社会における大学の誕生,松澤　裕樹,1,a_4,D201,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH177&value(crclumcd)=,2017
98,11,33,CMP2500,多彩５,大学と科学技術,柿原　泰,1,a_4,8202,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FE138&value(crclumcd)=,2017
99,11,33,CMP2400,多彩４/主総Ａ４,対人関係の心理,浅井　健史,1,a_4,7102,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FD107&value(crclumcd)=,2017
100,11,33,CMP2100,多彩１,地域研究への扉,中台　由佳里,2,a_4,AB01,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FA120&value(crclumcd)=,2017
101,11,33,CMP2500,多彩５/主総Ａ５,地球の理解,小森　次郎,1,a_4,N313,2,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FE011&value(crclumcd)=,2017
102,11,33,CMP2100,多彩１/主総Ａ１,中国語圏の文化,稲葉　明子,1,a_4,5322,1,"",https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FA142&value(crclumcd)=,2017
