1,1,ART1500,AL225,日本史概論2,木村　直也,2,2,3, ９大,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL225&value(crclumcd)=,2016
1,1,ART2410,抽選登録,フランス語文献講読1,昼間　賢,1,2,3,4255,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL355&value(crclumcd)=,2016
1,1,ART2413,その他,英語文献講読13,佐藤　清子,1,2,4,6203,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL383&value(crclumcd)=,2016
1,1,ART1820,抽選登録,情報処理(PCプレゼンテーション)4d,竹内　正人,2,2,4,8301,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL256&value(crclumcd)=,2016
1,1,ART2410,抽選登録,ドイツ語文献講読1,中野　有希子,1,2,4,6210,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL353&value(crclumcd)=,2016
1,1,ART1843,AL103,合同講義1,上田　信 佐藤　壮広,1,2,5,4406,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL103&value(crclumcd)=,2016
1,1,ART1100,AL211,宗教思想1,岩田　成就,1,2,5, ９大,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL211&value(crclumcd)=,2016
1,1,ART1100,AL212,宗教思想2,岩田　成就,2,2,5, ９大,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL212&value(crclumcd)=,2016
1,1,ART1800,AL231,ドイツ語圏文化概論1,前田　良三 井出　万秀,1,3,1,8304,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL231&value(crclumcd)=,2016
1,1,ART1800,AL232,ドイツ語圏文化概論2,坂本　貴志 副島　博彦,2,3,1,8201,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL232&value(crclumcd)=,2016
1,1,ART1800,AL221,文芸・思想概論,小野　正嗣 林　文孝 林　みどり 菅野　聡美 佐々木　一也,1,3,1,1203,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AL221&value(crclumcd)=,2016
