1,2,CHS2803,AA378,キリスト教学講義24,植木　紀夫,2,2,1,5505,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA378&value(crclumcd)=,2016
1,2,CHS2803,AA383,キリスト教学講義29,挽地　茂男,1,2,1,5402,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA383&value(crclumcd)=,2016
1,2,CHS2803,AA385,キリスト教学講義31,香山　洋人,1,2,1,X204,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA385&value(crclumcd)=,2016
1,2,nil,AA310,キリスト教文化講義10,植木　紀夫,2,2,1,5505,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA310&value(crclumcd)=,2016
1,2,nil,AA311,キリスト教文化講義11,挽地　茂男,1,2,1,5402,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA311&value(crclumcd)=,2016
1,2,nil,AA316,キリスト教文化講義16,徐　正敏,2,2,1,X102,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA316&value(crclumcd)=,2016
1,2,nil,AA317,キリスト教文化講義17,香山　洋人,1,2,1,X204,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA317&value(crclumcd)=,2016
1,2,CHS2803,AA377,キリスト教学講義23,植木　紀夫,1,2,2,5302,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA377&value(crclumcd)=,2016
1,2,CHS2803,AA384,キリスト教学講義30,挽地　茂男,2,2,2,5402,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA384&value(crclumcd)=,2016
1,2,nil,AA312,キリスト教文化講義12,挽地　茂男,2,2,2,5402,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA312&value(crclumcd)=,2016
1,2,nil,AA309,キリスト教文化講義9,植木　紀夫,1,2,2,5302,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA309&value(crclumcd)=,2016
1,2,CHS2803,AA338,日本宗教史2,遠藤　潤,2,2,2,5302,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA338&value(crclumcd)=,2016
1,2,CHS2803,AA358,キリスト教学講義4,廣石　望,2,2,3,1202,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA358&value(crclumcd)=,2016
1,2,nil,AA326,キリスト教神学講義4,廣石　望,2,2,3,1202,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA326&value(crclumcd)=,2016
1,2,CHS2803,AA368,キリスト教学講義14,松澤　裕樹,2,2,4,4251,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA368&value(crclumcd)=,2016
1,2,CHS1803,AA353,キリスト教学入門講義3,阿部　善彦,1,2,4,5401,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA353&value(crclumcd)=,2016
1,2,nil,AA306,キリスト教文化講義6,松澤　裕樹,2,2,4,4251,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA306&value(crclumcd)=,2016
1,2,CHS3813,AA212,キリスト教学文献講読2,久保田　浩,1,2,4,1102,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA212&value(crclumcd)=,2016
1,2,CHS2803,AA337,日本宗教史1,ゾンターク，Ｍ,2,2,4,5501,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA337&value(crclumcd)=,2016
1,2,CHS3813,その他,演習A6,阿部　善彦,2,2,5,5309,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA106&value(crclumcd)=,2016
1,2,CHS3813,その他,演習A7,金井　美彦,1,2,5,5202,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA107&value(crclumcd)=,2016
1,2,CHS2813,自動登録,キリスト教学基礎演習A1a,鳥居　雅志,1,3,1,5308,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA041&value(crclumcd)=,2016
1,2,CHS2813,自動登録,キリスト教学基礎演習A1b,西原　廉太,1,3,1,5215,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA042&value(crclumcd)=,2016
1,2,CHS1813,自動登録,入門演習A1a,廣石　望,1,3,1,D601,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA011&value(crclumcd)=,2016
1,2,CHS1813,自動登録,入門演習A1b,久保田　浩,1,3,1,D602,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA012&value(crclumcd)=,2016
1,2,CHS1813,自動登録,入門演習A2a,久保田　浩,2,3,1,D601,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA021&value(crclumcd)=,2016
1,2,CHS1813,自動登録,入門演習A2b,廣石　望,2,3,1,D602,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA022&value(crclumcd)=,2016
1,2,CHS2803,AA371,キリスト教学講義17,香山　洋人,1,3,4,5124,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA371&value(crclumcd)=,2016
1,2,CHS2803,AA380,キリスト教学講義26,大野　松彦,2,3,4,5321,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA380&value(crclumcd)=,2016
1,2,CHS2803,抽選登録,キリスト教学講義35,平良　愛香,2,3,4,4402,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA389&value(crclumcd)=,2016
1,2,CHS1803,AA351,キリスト教学入門講義1,金井　美彦,1,3,4,X304,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA351&value(crclumcd)=,2016
1,2,nil,AA315,キリスト教文化講義15,香山　洋人,1,3,4,5124,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA315&value(crclumcd)=,2016
1,2,nil,AA321,キリスト教文化講義21,平良　愛香,2,3,4,4402,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA321&value(crclumcd)=,2016
1,2,CHS3813,AA213,キリスト教学文献講読3,市原　信太郎,2,3,4,X103,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA213&value(crclumcd)=,2016
1,2,CHS2800,AA503,社会学,藤岡　伸明,1,3,4,5323,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA503&value(crclumcd)=,2016
1,2,CHS2803,AA355,キリスト教学講義1,金井　美彦,1,3,5,4341,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA355&value(crclumcd)=,2016
1,2,CHS2803,AA374,キリスト教学講義20,宮田　義矢,2,3,5,5302,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA374&value(crclumcd)=,2016
1,2,nil,AA323,キリスト教神学講義1,金井　美彦,1,3,5,4341,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA323&value(crclumcd)=,2016
1,2,nil,AA314,キリスト教文化講義14,宮田　義矢,2,3,5,5302,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA314&value(crclumcd)=,2016
1,2,CHS2800,AA505,法律学,宮澤　弘,2,3,5,X304,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA505&value(crclumcd)=,2016
1,2,CHS4843,AA782,卒業論文(制作)･卒業論文(制作)指導演習,西原　廉太,3,3,6,研究室,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA782&value(crclumcd)=,2016
1,2,CHS4843,AA783,卒業論文(制作)･卒業論文(制作)指導演習,廣石　望,3,3,6,研究室,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA783&value(crclumcd)=,2016
1,2,CHS4843,AA784,卒業論文(制作)･卒業論文(制作)指導演習,ゾンターク，Ｍ,3,3,6,研究室,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA784&value(crclumcd)=,2016
1,2,CHS4843,AA785,卒業論文(制作)･卒業論文(制作)指導演習,阿部　善彦,3,3,6,研究室,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA785&value(crclumcd)=,2016
1,2,CHS4843,AA787,卒業論文(制作)･卒業論文(制作)指導演習,久保田　浩,3,3,6,研究室,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA787&value(crclumcd)=,2016
1,2,CHS4843,AA788,卒業論文(制作)･卒業論文(制作)指導演習,梅澤　弓子,3,3,6,研究室,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA788&value(crclumcd)=,2016
1,2,CHS2803,AA382,キリスト教学講義28,ショウ，Ｓ．,1,4,1,5324,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA382&value(crclumcd)=,2016
1,2,CHS2803,AA363,キリスト教学講義9,深井　智朗,2,4,2,4342,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA363&value(crclumcd)=,2016
1,2,nil,AA329,キリスト教神学講義7,深井　智朗,2,4,2,4342,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA329&value(crclumcd)=,2016
1,2,nil,AA203,ヘブライ語1,宮崎　修二,1,4,3,5402,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA203&value(crclumcd)=,2016
1,2,nil,AA204,ヘブライ語2,宮崎　修二,2,4,3,5402,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA204&value(crclumcd)=,2016
1,2,CHS2803,AA370,キリスト教学講義16,市川　誠,1,4,5,M202,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA370&value(crclumcd)=,2016
1,2,nil,AA336,キリスト教と教育2,市川　誠,1,4,5,M202,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA336&value(crclumcd)=,2016
1,2,CHS2803,AA387,キリスト教学講義33,宮崎　光,1,5,1,X304,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=AA387&value(crclumcd)=,2016
