11,34,CMP2200,主総Ａ２,日本国憲法,大石　和彦,1,1,2,N213,2,2015年度以前1年次入学者対象科目 法学部所属学生随意科目（卒業要件単位に含むことはできない）,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FB442&value(crclumcd)=,2016
11,34,CMP2200,主総Ａ２,日本国憲法,大石　和彦,2,1,2,N213,2,2015年度以前1年次入学者対象科目 法学部所属学生随意科目（卒業要件単位に含むことはできない）,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FB443&value(crclumcd)=,2016
11,34,CMP2500,主総Ａ５,物質の科学１,田中　秀和,1,1,2,N854,2,2015年度以前1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FE602&value(crclumcd)=,2016
11,34,CMP3200,立教Ｂ,立教ゼミナール,袴田　玲,2,1,2,N342,2,2012～2015年度1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FH616&value(crclumcd)=,2016
11,34,CMP2440,立教Ｂ,立教ゼミナール,都築　誉史,2,1,2,N341,2,2012～2015年度1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FH617&value(crclumcd)=,2016
11,34,CMP3200,立教生,立教生の学び方,袴田　玲,2,1,2,N342,2,2011年度以前1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FH805&value(crclumcd)=,2016
11,34,CMP2440,立教生,立教生の学び方,都築　誉史,2,1,2,N341,2,2011年度以前1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FH807&value(crclumcd)=,2016
11,34,CMP2100,領域Ａ,歴史学への招待,久礼　克季,1,1,2,5121,1,2015年度以前1年次入学者対象科目 文学部所属学生履修不可,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FF705&value(crclumcd)=,2016
11,34,CMP2331,多彩３ 主総Ａ３,Ｊａｐａｎｅｓｅ　Ａｒｔｓ　Ａ,フェルテンズ,1,1,2,N636,2,履修者はTOEIC550点相当以上の英語力を有することが望ましい,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FC403&value(crclumcd)=,2016
11,34,CMP2400,多彩４ 主総Ａ４,心の健康,井出野　尚,2,1,2,N333,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2016&value(semekikn)=1&value(kougicd)=FD005&value(crclumcd)=,2016
